ocel:eid,ocel:activity,ocel:timestamp,Actor,ocel:type:ocel:oid
2325,affect,2017-04-27 09:05:00,claus ibsen,['component']
2326,fix,2017-04-27 09:05:00,claus ibsen,
2327,need,2017-04-27 09:34:00,,['merge']
2328,merge,2017-04-27 09:34:00,,['merge']
2329,need,,,['merge']
2330,merge,,,['merge']
2331,affect,2017-04-27 09:17:00,claus ibsen,['component']
2332,fix,2017-04-27 09:17:00,claus ibsen,['nferraro']
2333,fix,2017-04-27 09:17:00,claus ibsen,['nferraro']
2334,get,2017-04-27 09:17:00,claus ibsen,['good']
2335,fail,2017-04-27 09:29:00,claus ibsen,['cassandra']
2336,fail,,claus ibsen,['cassandra']
2337,do,2017-04-27 10:03:00,zoran regvart,['summary']
2338,fix,2017-04-27 10:03:00,zoran regvart,['priority']
2339,fix,2017-04-28 16:15:00,zoran regvart,['version']
2340,fix,,zoran regvart,['version']
2341,need,2017-04-27 10:42:00,gary brown,['change']
2342,pull,2017-04-27 11:31:00,asf github,['request']
2343,request,2017-04-27 11:31:00,asf github,['request']
2344,merge,2017-04-27 11:31:00,asf github,['exchange']
2345,pull,2017-04-27 11:31:00,asf github,['request']
2346,request,2017-04-27 11:31:00,asf github,['request']
2347,pull,2017-04-27 11:31:00,asf github,['request']
2348,apply,2017-04-27 11:31:00,asf github,['review']
2349,patch,2017-04-27 11:31:00,asf github,['change']
2350,close,2017-04-27 11:31:00,asf github,['change']
2351,pull,2017-04-27 11:31:00,asf github,['request']
2352,request,2017-04-27 11:31:00,asf github,['request']
2353,make,2017-04-27 11:31:00,asf github,['pull']
2354,commit,2017-04-27 11:31:00,asf github,['request']
2355,commit,2017-04-27 11:31:00,asf github,['request']
2356,close,2017-04-27 11:31:00,asf github,['change']
2357,commit,2017-04-27 11:31:00,asf github,['request']
2358,pull,2017-04-27 13:21:00,asf github,['pull']
2359,request,2017-04-27 13:21:00,asf github,['pull']
2360,fix,2017-04-28 06:12:00,claus ibsen,['version']
2361,fix,,claus ibsen,['version']
2362,do,2017-04-27 12:34:00,zoran regvart,['summary']
2363,allow,2017-04-27 12:34:00,zoran regvart,['http']
2364,request,2017-04-27 12:34:00,zoran regvart,['request']
2365,fix,2017-04-27 12:34:00,zoran regvart,['fix']
2366,request,2017-04-27 12:34:00,zoran regvart,['request']
2367,pull,2017-04-27 12:43:00,asf github,['pull']
2368,request,2017-04-27 12:43:00,asf github,['pull']
2369,do,2017-04-27 12:43:00,asf github,['request']
2370,allow,2017-04-27 12:43:00,asf github,['http']
2371,request,2017-04-27 12:43:00,asf github,['pull']
2372,request,2017-04-27 12:43:00,asf github,['pull']
2373,request,2017-04-27 12:43:00,asf github,['pull']
2374,merge,2017-04-27 12:43:00,asf github,['completelisteneroncomplete']
2375,pull,2017-04-27 12:43:00,asf github,['pull']
2376,request,2017-04-27 12:43:00,asf github,['pull']
2377,pull,2017-04-27 12:43:00,asf github,['pull']
2378,apply,2017-04-27 12:43:00,asf github,['review']
2379,patch,2017-04-27 12:43:00,asf github,['change']
2380,close,2017-04-27 12:43:00,asf github,['change']
2381,pull,2017-04-27 12:43:00,asf github,['pull']
2382,request,2017-04-27 12:43:00,asf github,['pull']
2383,make,2017-04-27 12:43:00,asf github,['pull']
2384,commit,2017-04-27 12:43:00,asf github,['request']
2385,commit,2017-04-27 12:43:00,asf github,['request']
2386,close,2017-04-27 12:43:00,asf github,['change']
2387,commit,2017-04-27 12:43:00,asf github,['request']
2388,do,2017-04-27 12:43:00,asf github,['request']
2389,allow,2017-04-27 12:43:00,asf github,['http']
2390,request,2017-04-27 12:43:00,asf github,['pull']
2391,request,2017-04-27 12:43:00,asf github,['pull']
2392,request,2017-04-27 12:43:00,asf github,['pull']
2393,pull,2017-04-28 15:57:00,asf github,['pull']
2394,request,2017-04-28 15:57:00,asf github,['pull']
2395,fix,2017-04-28 16:01:00,zoran regvart,['fix']
2396,pull,2017-04-27 14:32:00,asf github,['dmvolod']
2397,request,2017-04-27 14:32:00,asf github,['request']
2398,merge,2017-04-27 14:32:00,asf github,['producer']
2399,pull,2017-04-27 14:32:00,asf github,['dmvolod']
2400,request,2017-04-27 14:32:00,asf github,['request']
2401,pull,2017-04-27 14:32:00,asf github,['dmvolod']
2402,apply,2017-04-27 14:32:00,asf github,['review']
2403,patch,2017-04-27 14:32:00,asf github,['change']
2404,close,2017-04-27 14:32:00,asf github,['change']
2405,pull,2017-04-27 14:32:00,asf github,['dmvolod']
2406,request,2017-04-27 14:32:00,asf github,['request']
2407,make,2017-04-27 14:32:00,asf github,['pull']
2408,commit,2017-04-27 14:32:00,asf github,['request']
2409,commit,2017-04-27 14:32:00,asf github,['request']
2410,close,2017-04-27 14:32:00,asf github,['change']
2411,pull,2017-04-27 14:40:00,asf github,['dmvolod']
2412,request,2017-04-27 14:40:00,asf github,['pull']
2413,fix,2017-04-28 06:12:00,claus ibsen,['fix']
2414,allow,2017-04-27 18:40:00,claus ibsen,['summary']
2415,affect,2017-04-27 18:40:00,claus ibsen,['component']
2416,get,2017-04-27 18:40:00,claus ibsen,['orgapachecamelspringgenericbeansexception']
2417,need,2017-04-27 18:40:00,claus ibsen,['fluentproducertemplate']
2418,set,2017-04-27 18:40:00,claus ibsen,['template']
2419,allow,,claus ibsen,['summary']
2420,affect,,claus ibsen,['component']
2421,get,,claus ibsen,['orgapachecamelspringgenericbeansexception']
2422,need,,claus ibsen,['fluentproducertemplate']
2423,set,,claus ibsen,['template']
2424,affect,2017-04-27 21:57:00,roger,['component']
2425,get,2017-04-27 21:57:00,roger,['destinationprocessor']
2426,get,2017-04-27 21:57:00,roger,['destinationprocessor']
2427,seem,2017-04-27 21:57:00,roger,['part']
2428,try,2017-04-27 21:57:00,roger,['endpointcreatekafkaexchangerecord']
2429,get,2017-04-27 22:02:00,roger,['code']
2430,get,2017-04-27 22:02:00,roger,['code']
2431,seem,2017-04-27 22:02:00,roger,['part']
2432,try,2017-04-27 22:02:00,roger,['endpointcreatekafkaexchangerecord']
2433,get,2017-04-27 22:02:00,roger,['code']
2434,get,2017-04-27 22:02:00,roger,['code']
2435,seem,2017-04-27 22:02:00,roger,['part']
2436,try,2017-04-27 22:02:00,roger,['endpointcreatekafkaexchangerecord']
2437,get,,roger,['code']
2438,get,,roger,['code']
2439,seem,,roger,['part']
2440,try,,roger,['endpointcreatekafkaexchangerecord']
2441,get,,roger,['code']
2442,get,,roger,['code']
2443,seem,,roger,['part']
2444,try,,roger,['endpointcreatekafkaexchangerecord']
2445,set,2017-04-28 06:11:00,claus ibsen,['exception']
2446,affect,2017-04-28 06:11:00,claus ibsen,['component']
2447,use,2017-04-28 06:11:00,claus ibsen,['error']
2448,add,2017-04-28 06:11:00,claus ibsen,['validation']
2449,set,,claus ibsen,['exception']
2450,affect,,claus ibsen,['component']
2451,use,,claus ibsen,['error']
2452,add,,claus ibsen,['validation']
2453,affect,2017-04-28 07:15:00,bernard ligny,['component']
2454,see,2017-04-28 07:15:00,bernard ligny,['problem']
2455,see,2017-04-28 07:16:00,bernard ligny,['problem']
2456,see,2017-04-28 07:16:00,bernard ligny,['problem']
2457,see,2017-04-28 15:18:00,bernard ligny,['problem']
2458,see,2017-04-28 15:18:00,bernard ligny,['problem']
2459,see,,bernard ligny,['problem']
2460,see,,bernard ligny,['problem']
2461,affect,2017-04-28 14:20:00,saravanakumar selvaraj,['version']
2462,set,2017-04-28 14:20:00,saravanakumar selvaraj,['password']
2463,create,2017-04-28 14:20:00,saravanakumar selvaraj,['producer']
2464,set,2017-04-28 14:43:00,saravanakumar selvaraj,['password']
2465,create,2017-04-28 14:43:00,saravanakumar selvaraj,['producer']
2466,need,2017-04-28 14:43:00,saravanakumar selvaraj,['documentation']
2467,set,2017-04-28 14:43:00,saravanakumar selvaraj,['password']
2468,create,2017-04-28 14:43:00,saravanakumar selvaraj,['producer']
2469,set,,saravanakumar selvaraj,['password']
2470,create,,saravanakumar selvaraj,['producer']
2471,need,,saravanakumar selvaraj,['documentation']
2472,set,,saravanakumar selvaraj,['password']
2473,create,,saravanakumar selvaraj,['producer']
2474,fix,2017-04-29 07:58:00,claus ibsen,['priority']
2475,fix,,claus ibsen,['priority']
2476,allow,2017-04-29 08:13:00,claus ibsen,['summary']
2477,fix,2017-04-29 08:13:00,claus ibsen,['priority']
2478,use,2017-04-29 08:13:00,claus ibsen,['fix']
2479,use,2017-04-29 08:13:00,claus ibsen,['fix']
